fuzzyKey	title	scrapedDate	scrapedType	scrapedSubType	image
b6bba14e68a904fdc48562306a8ed2b8	Press Release - 2021.02.20 - Covid 19 Infection deaths	2021-02-20	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.02.22/Press_Release_-_186_English-page-001.jpg
87d2af33d15f17d36021737118a54045	Press Release - 2021.02.20	2021-02-20	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.22/Release_No_-_184_English-page-001.jpg
3672f9dcc980290a872b7095a41220ec	Press Release - 2021.02.19 - Covid 19 infection deaths	2021-02-19	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.20/Press_Release_-_183_English-page-001_-_Copy.jpg
5f91c1aebe3aa85fe68883c1771c26c4	Press Release - 2021.02.19	2021-02-19	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.20/Release_No_-_182_English-page-001_-_Copy.jpg
b5934b38ba88419660ed46cb5242541a	Press Release - 2021.02.19	2021-02-19	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.20/Press_Release_-_181_English-page-001_-_Copy.jpg
a38ce01d2147328075f228eed52dcc52	Press Release - 2021.02.18 - Covid 19 infection deaths	2021-02-18	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.18/Press_Release_-180_English-page-001.jpg
6a040208d57b6d91c947c39fd819582a	Press Release - 2021.02.18	2021-02-18	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.18/Release_No_-_179_English-page-001.jpg
b82fcb786b8e3ce9ccd4eabbe44e21c9	Press Release - 2021.02.18	2021-02-18	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.18/Release_No_-_178_English-page-001.jpg
96c324de049897a2bc1511f8d7fcc23d	Press Release - 2021.02.17 - Covid 19 infection deaths	2021-02-17	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.18/Press_Release_-_177_English-page-001.jpg
74e777c3023fdbf11d42ca2ed84c2853	Press Release - 2021.02.17	2021-02-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.17/Release_No_-_176_ENglish-page-001.jpg
ade51dda970f1881648e2c73bf762c12	Press Release - 2021.02.17 - UK Travel Restriction Lifted - Foreign Ministry	2021-02-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.17/Media_Release-en-page-001.jpg
01de3d774de3718f35614121a7c7d4bf	Press Release - 2021.02.17	2021-02-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.17/Press_Release_-_175_English-page-001_1.jpg
df2a0e0287e7e351d1b436fe53e34a5b	Press Release - 2021.02.16 - Covid 19 infection deaths	2021-02-16	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.17/Press_Release-_174_English-page-001.jpg
e644cbda98e4678cad4ab715b9b5885a	Press Release - 2021.02.16	2021-02-16	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.17/Release_No_-_173_English-page-001.jpg
7825e94e44884b46911dc8bd59a5dc8c	Press Release - 2021.02.16	2021-02-16	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.17/Release_No_-_172_English-page-001.jpg
9470d04b0ccc34403bfe61b7030efce0	Press Release - 2021.02.15 - Released from Isolation	2021-02-15	Press Release	Released from Isolation	https://www.dgi.gov.lk/images/2021.02.16/Press_Release_-_171_English-page-001.jpg
a140fd5549ba337c61177a98ca0cd84d	Press Release - 2021.02.15 - Covid 19 infection deaths	2021-02-15	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.16/Press_Release_-_170_English-page-001.jpg
d4bca3820970ed1e55c00cde4dbbdc84	Press Release - 2021.02.15	2021-02-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.16/Release_No_-_169_English-page-001.jpg
7c905fd4c2ac51389ec9e91463dacea7	Press Release - 2021.02.15	2021-02-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.16/Media_Release_No_168____English_-page-001.jpg
be51ac6873c55a1e36d137fa85ce74b9	Press Release - 2021.02.15 - General Public to be vaccinated with Oxford Astra Zeneca vaccine starting today	2021-02-15	Press Release	General Public to be vaccinated with Oxford Astra Zeneca vaccine starting today	https://www.dgi.gov.lk/images/2021.02.15/Press_Release_-_167_English-page-001.jpg
4d5b480695337f65bdd55d12481c25e8	Press Release - 2021.02.14 - Covid 19 infection deaths	2021-02-14	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.15/Press_Releae_-_166_English-page-001.jpg
1dd3b4538c9b1cabcee66baf975aea7e	Press Release - 2021.02.14	2021-02-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.15/Release_No_-_165_English-page-001.jpg
88ce93b041efa5c2d82bcfbb40337b15	Press Release - 2021.02.14 - Head of the National Operation Center for the prevention of the spread of Covid 19	2021-02-14	Press Release	Head of the National Operation Center for the prevention of the spread of Covid 19	https://www.dgi.gov.lk/images/2021.02.15/Press_Release_164_English-page-001.jpg
0a96352db495f5b66f7141cf1de3b9e5	Press Release - 2021.02.14	2021-02-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.15/Release_No_-_163_English-page-001.jpg
b86271a06b1404a78d99cbb0b82d3fbf	Press Release - 2021.02.12 - Covid 19 infection deaths	2021-02-12	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.14/Press_Release_-159_English-page-001.jpg
eb1e2148394be5086df1109d495613d6	Press Release - 2021.02.13 - Covid 19 infection deaths	2021-02-13	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.14/Press_Release_-_162_English-page-001.jpg
0a873d1de8ad4ff078cc2ec24a2affc0	Press Release - 2021.02.13	2021-02-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.14/Release_No_-_161_English-page-001.jpg
e4003b9d3a3212eaf0bad3ea4f79f5af	Press Release - 2021.02.13	2021-02-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.14/Press_Release_-_160_English-page-001.jpg
c507d5b153b0c42ff6ce6b5f93d01348	Press Release - 2021.02.12	2021-02-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.14/Release_No_-_158_English-page-001.jpg
abdc6d72745e96412df141dcd230416e	Press Release - 2021.02.12	2021-02-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.14/Press_Release_-_157_English-page-001.jpg
7a5776d464332f611de3a9309f9c2664	Press Release - 2021.02.11	2021-02-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.12/Release_No_-_156_English-page-001.jpg
c7048c0c1a16c454193bc7eac33a39bf	Press Release - 2021.02.11 - Covid 19 infection deaths	2021-02-11	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.12/Press_Release-_155_English-page-001.jpg
5ecbf91261c592ba0fa62fb41bd2b7a8	Press Release - 2021.02.11	2021-02-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.12/Release_No_-_154_English-page-001.jpg
5b3d81b962362a87969188bb5a929e4d	Press Release - 2021.02.10	2021-02-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.11/Release_No_-_153_English-page-001.jpg
7beb8fcc6c967af43d26a1f596fdc988	Press Release - 2021.02.10 - Covid 19 infection deaths	2021-02-10	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.11/Press_Release_-_152_English-page-001.jpg
a5e6041b9cfd82f84f893b420bbba377	Press Release - 2021.02.10 - Released from Isolation	2021-02-10	Press Release	Released from Isolation	https://www.dgi.gov.lk/images/2021.02.11/Press_Release_-_151_English-page-001.jpg
96fc5cc009958e5e8227ba6be2e0d425	Press Release - 2021.02.10	2021-02-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.11/Press_Release_-_150_English-page-001.jpg
a725c9902b7b2dfe6d62de0b2e3b88be	Press Release - 2021.02.09	2021-02-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.10/Release_No_-_149_English_1-page-001.jpg
75741850a76231fdb3e1734d8d396fc1	Press Release - 2021.02.09 - Covid 19 infection deaths	2021-02-09	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.10/Press_Release_-148_English-page-001.jpg
f38ca708f3e45ae102a14f4216c48754	Press Release - 2021.02.09	2021-02-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.10/Release_No_-_147_English-page-001.jpg
c39743d818946772ae7383d411543d12	Press Release - 2021.02.09 - Released from isolation	2021-02-09	Press Release	Released from isolation	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-146_English-page-001.jpg
f60f316ff68b1eec81d40fcc5d1921b1	Press Release - 2021.02.08	2021-02-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-_145_English-page-001.jpg
f5f409629621d752b8f9662f2de70782	Press Release - 2021.02.08 - Covid 19 infection deaths	2021-02-08	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-_144_English-page-001.jpg
b7e3fc1f800fcfd8738119cb5937a864	Press Release - 2021.02.08	2021-02-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-_143_English_1-page-001.jpg
4c57b7874ca37dca4eadbbfe65889bc9	Press Release - 2021.02.07	2021-02-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_142_English-page-001.jpg
d2a964ea323d815c34f47d13ae090f43	Press Release - 2021.02.07 - Covid 19 infection deaths	2021-02-07	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-_141_English_1-page-001.jpg
626ee2359c540d26a42682922cac97de	Press Release - 2021.02.07	2021-02-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_140_English-page-001.jpg
35836d95244b3a5b8de175982b73758e	Press Release - 2021.02.07  -Released from Isolation	2021-02-07	Press Release	Released from Isolation	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-_139_English-page-001.jpg
38fa3bedf3b0827b4b37075495c4f551	Press Release - 2021.02.06 - Covid 19 infection deaths	2021-02-06	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-138_English_-page-001.jpg
e58d60582b9e77b47d40da69339fdd67	Press Release - 2021.02.06	2021-02-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_137_English-page-001.jpg
557494f15bfbf9d27951c0053af977e9	Press Release - 2021.02.06	2021-02-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_136_English-page-001.jpg
4f0b2c20b2f935212ecefa1e35dac312	Press Release - 2021.02.05	2021-02-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_135_English-page-001.jpg
281c3289c095efcbefbb81ee06231b16	Press Release - 2021.02.05 - Covid 19 infecction deaths	2021-02-05	Press Release	Covid 19 infecction deaths	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-134_English-page-001.jpg
35fb6f9fd034c467cb4e699e1be04c0c	Press Release - 2021.02.05	2021-02-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_133_English-page-001.jpg
b1a2720638f76e67037b632d56ea93ef	Press Release - 2021.02.05 - Release from isolation	2021-02-05	Press Release	Release from isolation	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_132_English-page-001.jpg
2e7c4a1307b47c0d0bf9a6609841ffff	Press Release - 2021.02.04 - Covid 19 Infection deaths	2021-02-04	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-_131_English-page-001.jpg
e1d09bbef7e1fafc30a2f366ea660d70	Press Release - 2021.02.04	2021-02-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_130_English-page-001.jpg
ab2485aa464f7611bf90e8d4b8520268	Press Release - 2021.02.04	2021-02-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_129_English-page-001.jpg
fc4e48c009e4ba5fabbf19a3e1f9f89b	Press Release - 2021.02.03 - Covid 19 Infection deaths	2021-02-03	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.02.09/Press_Release_-_128__English_-page-001.jpg
721a51e5a145310e65f5462228dcecf2	Press Release - 2021.02.03	2021-02-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_127_English-page-001.jpg
08fda2af9d7ea0714a4d050b109708ce	Press Release - 2021.02.03	2021-02-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.09/Release_No_-_126__English_-page-001.jpg
9250d9f4f0fe967b62226bedb56fffa9	Press Release - 2021.02.02- Covid 19 infection deaths	2021-02-02	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.02.03/Press_Release_-_125_English-page-001.jpg
1517e9d7186e869b74b03c67815fc71d	Press Release - 2021.02.02	2021-02-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.03/Release_No_-_124_English-page-001.jpg
e9522d4f12c77145f88a85b1f287626e	Press Release - 2021.02.02	2021-02-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.03/Release_No_-_123_English-page-001.jpg
0b897ce11f9e2b8228894be9f0dd39df	Press Release - 2021.02.01 - Covid 19 Infection deaths	2021-02-01	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.02.02/Press_Release_-_122_English-page-001.jpg
cda0f6fd6767480011010be9f8e6c790	Press Release - 2021.02.01	2021-02-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.02/Release_No_-_121_English-page-001.jpg
68b3352295cc14807d6c0fe37cc86ba9	Press Release - 2021.02.01 - Permission to reopen Elphinstone and Tower Hall Theatres	2021-02-01	Press Release	Permission to reopen Elphinstone and Tower Hall Theatres	https://www.dgi.gov.lk/images/2021.02.02/Press_Release_-_120_English-page-001.jpg
286ffe0947187f6ae0fe6cdc285bf71f	Press Release - 2021.02.01	2021-02-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.02.02/Press_Release_-_119_English-page-001.jpg
55e08b99e7d8a92b9701aaab54f13fe5	Press Release - 2021.01.31 - Covid 19 infection deaths	2021-01-31	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.01.31/Press_Release_-_118_English-page-001.jpg
73deb2056a5febe127f4274c2617fa63	Press Release - 2021.01.31	2021-01-31	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.31/Press_Release_-_117_English-page-001_1.jpg
0dee0be5fbebde40a11b4f387788e485	Press Release - 2021.01.31	2021-01-31	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.31/Press_Release_-_116_English-page-001_-_Copy.jpg
98162a2841bdd1057cdaf461dda261c0	Press Release - 2021.01.31- Released from Isolation	2021-01-31	Press Release	Released from Isolation	https://www.dgi.gov.lk/images/2021.01.31/Press_Release_-_115_English-page-001_-_Copy.jpg
59046546d804c041896e64910a72f6fc	Press Release - 2021.01.30 - Covid 19 infection deaths	2021-01-30	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.01.31/Press_Release_114_-_English-page-001_-_Copy.jpg
285f64eb2e8d49ba0bae8eb67575f361	Press Release - 2021.01.30	2021-01-30	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.31/Press_Release_-_113_English-page-001_-_Copy.jpg
c1926b50516a9bc64efbe757be004626	Press Release - 2021.01.30	2021-01-30	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.31/Press_Release_-_112_English-page-001_-_Copy.jpg
f03e1b5cd541ff7a2c62f6d28cbfd367	Press Release - 2021.01.29 - Covid 19 infection deaths	2021-01-29	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.01.30/Press_Release_-_110_English-page-001.jpg
5fc5e090877632076423fc6e814df8ea	Press Release - 2021.01.29	2021-01-29	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.30/Press_Release_-_109_English-page-001.jpg
6a9f60607d9af37dff99aa8451e45c60	Press Release - 2021.01.29	2021-01-29	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_108_English-page-001.jpg
8367fd44ece9ba547b616f41ba411a50	Press Release - 2021.01.28	2021-01-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_107_English-page-001.jpg
7d243f794e2fa0a4d1b56f9743d6b423	Press Release - 2021.01.28 - 07 Covid 19 infection deaths have been reported,total number of deaths rises to 297	2021-01-28	Press Release	07 Covid 19 infection deaths have been reported,total number of deaths rises to 297	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_106_English-page-001.jpg
8cc5c1b7418933667726a9929fb14a0b	Press Release - 2021.01.28	2021-01-28	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_105_English-page-001.jpg
001157a81ecc5919c273e4db93f85693	Press Release - 2021.01.27	2021-01-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_104_English-page-001.jpg
58bb0d165bf79c1e4acdc048eee207bc	Press Release - 2021.01.27 - 2 Covid 19 infection deaths have been reported ,total deaths rises to 290	2021-01-27	Press Release	2 Covid 19 infection deaths have been reported ,total deaths rises to 290	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_103_English-page-001.jpg
97057c904492eac7db5db71827c15a28	Press Release - 2021.01.27	2021-01-27	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_102_English-page-001.jpg
eedaa3a622d32d6b1cb0cfb0b828fd53	Press Release - 2021.01.26	2021-01-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_101_English-page-001.jpg
a0d808881068ba25361d955326c0eed7	Press Release - 2021.01.26 - A Covid infection death has been reported ,total deaths rises to 288	2021-01-26	Press Release	A Covid infection death has been reported ,total deaths rises to 288	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_100_English-page-001.jpg
34881d1569cf41c32d6282498d06bbe9	Press Release - 2021.01.26 - Released from Isolation	2021-01-26	Press Release	Released from Isolation	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_99_English-page-001.jpg
138e99a16a1146fb6efb5c223cadbc3c	Press Release - 2021.01.26	2021-01-26	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-98_English-page-001.jpg
9d3d151099dcac4ba5d322593162875a	Press Release - 2021.01.25 - 4 Covid 19 infection deaths have been reported,total deaths rises to 287	2021-01-25	Press Release	4 Covid 19 infection deaths have been reported,total deaths rises to 287	https://www.dgi.gov.lk/images/2021.01.29/Press_Release_-_97_English-page-001.jpg
0770583550ebf97c6211a8854a7cf024	Press Release - 2021.01.25	2021-01-25	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.01.29/Release_No_-_96_English-page-001.jpg
